title,story_points
see team fulfilleddismissed task delivering car,30
see tasks dismissed delivering car,05
see tasks fulfilled delivering car,20
preview important information diving detail page,30
als gebruiker wil ik dat er een ticket wordt aangemaakt wanneer ik de bel mij terug functie op de website gebruik,10
als gebruiker wil ik dat er een ticket wordt aangemaakt wanneer ik via de website contact opneem,10
als gebruiker wil ik dat er een contact wordt aangemaakt wanneer ik de bel mij terug functie op de website gebruik,15
als gebruiker wil ik dat er een contact wordt aangemaakt wanneer ik via de website contact opneem,15
als gebruiker wil ik dat de navigatie balk opgemaakt volgens het design,10
als gebruiker wil ik dat pagina met alle contacten opgemaakt volgens het design,10
als gebruiker wil ik dat de historie pagina opgemaakt volgens het design,10
als gebruiker wil ik dat de pagina tickets opgemaakt volgens het design,10
als gebruiker wil ik dat de pagina persoonlijkoverzicht opgemaakt volgens het design,10
als gebruiker wil ik dat het dashboard opgemaakt volgens het design,10
als gebruiker wil ik dat het leads scherm opgemaakt volgens het design,10
als gebruiker wil ik op mijn dashboard kunnen switchen tussen de tabladen afspraken todos en updates,10
als gebruiker wil ik dat bij het aanmaken van een klant de aanhef automatisch geachte en het geslacht een man,05
als gebruiker wil ik bij elke klant het crm de tabbladen persoonlijkegegevens ticktets en historie hebben,10
als gebruiker wil en bij de leads pagina een tabblad hot hebben waar de hot leads worden getoond,20
als gebruiker wil ik bij de leads pagina een tabblad recent hebben waar de binnenkomende leads worden getoond,10
als gebruiker wil ik bij de lijst van binnengekomen leads leads kunnen verwijderen,05
als gebruiker wil ik bij het aanmaken van een afspraak kunnen selecteren ik een tijd een dagdeel invul,10
als gebruiker wil ik een apart tabblad het dashboard waar alle afspraken staan met als taak update,20
als gebruiker wil ik een overzicht van alle contact momenten met een klant,50
als gebruiker wil ik een zoekbalk waar ik naar klanten kan zoeken op basis van naam adres en telefoonnummer,30
als gebruiker wil ik een overzicht van alle klanten,30
als gebruiker wil bij de klantengegevens direct naar google maps kunnen gaan zodat ik kan zien waar de klant woont,20
als gebruiker wil ik bij elke klant een overzicht hebben van de gegevens van deze klant,30
als gebruiker wil ik op het dashboard kunnen kiezen de sales aftersales afspraken worden getoond,20
als gebruiker wil ik kunnen kiezen voor welke collega ik de afspraken zie zodat ik kan zien wat mijn collegas te doen hebben,20
als gebruiker wil ik kunnen kiezen voor welke datum het dashboard de afspraken laat zien,20
als gebruiker wil ik een overzicht van alle afspraken die heb ik gepland heb staan zodat ik 1 oogopslag kan zien wat mijn afspraken zijn voor die dag,50
als gebruiker wil ik zelf een nieuw ticket bij een klant kunnen aanmaken,30
als gebruiker wil ik bij het aanmaken van een afspraak een taak en datum kunnen selecteren,10
als gebruiker wil ik bij het aanmaken van een vervolgafsrpaak kunnen aangeven de klant heeft opgenomen niet zodat er als dit het geval automatisch een email verstuurd kan worden,30
als gebruiker wil ik dat het scherm voor het maken van een vervolgafspraak opgemaakt volgens design,15
als gebruiker wil ik een overzicht van alle tickets en afspraken van een klant zodat ik alle contact momenten kan zien,30
als gebruiker wil ik notificaties ontvangen wanneer ik 10 minuten een afspraak heb zodat ik deze afspraak niet vergeet,30
als gebruiker wil ik een overzicht van alle hot leads,20
als gebruiker wil ik bij het klikken op een binnenkomende lead een pagina krijgen waar ik een collega kan toewijzen,30
als gebruiker wil ik een overzicht van alle binnenkomende leads zodat ik deze kan toewijzen aan collegas,40
user want download bewerkersovereenkomst template,50
user want overview procedures pdf files download,50
user want able cancel appointment,50
administrator want removed blocked time availability calendar,80
pz want give security advice based clients webpage,50
user want give pz permission add company website,50
visitor want view partner privacy zeker website,20
user want view download pz certificate,50
user want able report dataleak via apg,20
user want able view algemene voorwaarden privacy statement platform,20
user want able change contract details,80
user want able edit registration details,50
user want see invoices platform,80
user want able view faq zendesk,80
user want addedit kvk registration number via platform,30
user want able fill kvk registration number onboarding,30
user want indicate company part branchevereniging,50
user want printable documents watermarked,30
user want download privacy beleid companys branche,50
user want ask question within platform,50
user want receive message call possibly delayed,50
administrator want able create custom actions per client,80
administrator want resend emails case failed mistake,20
fe clear localstorage half hour,10
fe onboarding build terms conditions page,20
fe onboarding build function switching pages,20
email intake mail 2 weeks registration,30
email preparation mail 1 week registration,30
email onboarding mail registration,30
payment mollie ideal recurring payments,80
design add questions intake form,40
user want shortcuts text styling within text block,20
admin want able determine predefined images image block,50
user want change chapter titles chapter overview instead proposal working template,30
company want branded proposal tool following styles,50
label want signed proposals saved company specific folder,20
user want overview templates manage,20
admin want edit permission user upgrade,30
admin want list registered users manage,50
user want able edit template change proposal,50
user want able delete template delete unused ones,20
user want able create template easily make proposals,50
user specific company want see templates dont unnecessary ones,50
user specific company want see proposals dont unnecessary ones,50
label want able connect multiple google sso company accounts market tool,30
user want able upload signature via image upload use predefined digital signature,50
user want able upload pdf signed via different way proposal tool,50
user want able change status signed user uses pdf download button still change status,20
admin want label user able comment proposal review comment,80
admin want unarchive proposal use,30
user want able accept terms cookiebar,50
admin want notified getting comments proposal,30
admin want able archive proposals give status lost keep overview clean,50
admin dont want lose progress writing story within proposal tool took long write,30
admin want able use business tag within text automatically render new name client,80
admin want able see get notified client opened proposal,30
user want signingapproval page one overview quickly scan important information regarding signing,30
user want able change textual part approval signing page change per client,50
admin want able change job title employee selected team,30
admin want able change order chapters quickly,50
admin want able move blocks,50
admin want able give label user viewing access proposal review cant edit,80
admin want able delete proposal,30
admin want add edit caption image give context images proposal,20
user want see label players im going directly work remember faces,30
admin want add edit team members part project show client going work,50
user want introduction visible one screen quickly move actual proposal,20
user want contact label question proposal move reading,30
admin want save pdfs signed proposals get signed use administration,30
admin want change title sub title per chapter personalise every chapter proposal,30
admin want add function title contact person address professionally,30
admin want able edit terms conditions proposal comply needs legal department client,50
